requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
G02,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G02 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G03,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G03 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G04,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G04 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G05,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G05 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G06,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G06 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G07,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G07 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G08,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G08 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G09,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G09 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G10,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G10 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G11,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G11 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G12,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G12 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G13,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G13 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G14,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G14 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G15,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G15 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G16,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G16 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G17,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G17 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G18,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G18 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G19,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G19 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G20,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G20 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G21,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G21 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G22,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G22 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G23,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G23 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G24,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G24 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G25,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G25 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G26,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G26 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G27,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G27 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G28,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G28 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G29,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G29 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G30,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G30 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G31,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G31 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G32,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G32 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G33,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G33 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G34,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G34 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G35,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G35 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G36,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G36 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G37,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G37 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G38,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G38 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G39,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G39 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G40,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G40 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G41,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G41 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G42,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G42 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G43,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G43 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G44,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G44 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G45,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G45 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G46,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G46 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G47,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G47 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G48,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G48 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G49,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G49 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G50,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G50 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G51,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G51 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G52,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G52 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G53,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G53 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G54,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G54 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G55,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G55 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G56,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G56 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G57,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G57 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G58,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G58 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G59,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G59 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G60,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G60 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G61,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G61 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G62,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G62 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G63,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G63 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G64,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G64 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G65,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G65 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G66,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G66 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G67,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G67 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
G68,goal-objective.md,completion gate,P0,Gate,,,,all,,Strict completion gate G68 must pass with runtime evidence before 100% completion is claimed.,,,,,,,,,,,,UNVERIFIED,,docs/audit/EXECUTION_STATE.md,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
